,price,beds,baths,area,lat,lon,yearBuilt,homeType,neighborhood,coords,line,station,stationDistance,Andersonville,Archer Heights,Armour Square,Ashburn,Auburn Gresham,Austin,Avalon Park,Avondale,Belmont Cragin,Beverly,Boystown,Bridgeport,Brighton Park,Bucktown,Burnside,Calumet Heights,Chatham,Chicago Lawn,Chinatown,Clearing,Douglas,Dunning,East Village,Edgewater,Edison Park,Englewood,Fuller Park,Gage Park,Galewood,Garfield Park,Garfield Ridge,Gold Coast,Grand Boulevard,Grand Crossing,Greektown,Hermosa,Humboldt Park,Hyde Park,Irving Park,Jefferson Park,Kenwood,Lake View,Lincoln Park,Lincoln Square,"Little Italy, UIC",Little Village,Logan Square,Loop,Lower West Side,Magnificent Mile,Mckinley Park,Montclare,Morgan Park,Mount Greenwood,Near South Side,New City,North Center,North Lawndale,North Park,Norwood Park,O'Hare,Oakland,Old Town,Portage Park,Printers Row,Pullman,River North,Rogers Park,Roseland,Rush & Division,"Sauganash,Forest Glen",Sheffield & DePaul,South Shore,Streeterville,Ukrainian Village,United Center,Uptown,Washington Heights,Washington Park,West Elsdon,West Lawn,West Loop,West Pullman,West Ridge,West Town,Wicker Park,Woodlawn,Wrigleyville,CONDO,MULTI_FAMILY,SINGLE_FAMILY,TOWNHOUSE
12776,629000.0,3.0,2.0,1508.0,41.988653,-87.672085,1919,SINGLE_FAMILY,Edgewater,POINT (-87.6590758588342 41.99025949308111),Red Line,Thorndale,0.7807198742930408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12777,205000.0,2.0,1.0,912.0,42.001469,-87.679372,1947,CONDO,West Ridge,POINT (-87.6659090897442 42.00836181850491),Red Line,Morse,1.168796326058746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
12779,750000.0,3.0,2.0,1742.0,41.986192,-87.673076,2019,CONDO,Edgewater,POINT (-87.65884028505947 41.98350422431678),Red Line,Bryn Mawr,0.9185320538832747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12780,620000.0,2.0,2.0,1514.0,41.986062,-87.673266,2019,CONDO,Edgewater,POINT (-87.65884028505947 41.98350422431678),Red Line,Bryn Mawr,0.9193447996243176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12781,189000.0,2.0,2.0,1100.0,41.999935,-87.682052,1925,CONDO,West Ridge,POINT (-87.6659090897442 42.00836181850491),Red Line,Morse,1.4126556214246782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
12782,999000.0,5.0,4.0,3900.0,41.990108,-87.672111,2012,SINGLE_FAMILY,Edgewater,POINT (-87.6590758588342 41.99025949308111),Red Line,Thorndale,0.681622712725172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12783,264900.0,2.0,1.0,1100.0,41.99386,-87.662666,1915,CONDO,Edgewater,POINT (-87.65920227948938 41.99366426009524),Red Line,Granville,0.19184271236176592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12784,145000.0,2.0,1.0,1000.0,41.993733,-87.681141,1962,CONDO,West Ridge,POINT (-87.6659090897442 42.00836181850491),Red Line,Morse,1.7938802305732302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
12786,925000.0,4.0,4.0,1347.0,41.991509,-87.664529,1902,SINGLE_FAMILY,Edgewater,POINT (-87.6590758588342 41.99025949308111),Red Line,Thorndale,0.36700890004852915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12788,820000.0,3.0,2.0,1970.0,41.986192,-87.673076,2019,CONDO,Edgewater,POINT (-87.65884028505947 41.98350422431678),Red Line,Bryn Mawr,0.9185320538832747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12789,670000.0,2.0,2.0,1607.0,41.986192,-87.673076,2019,CONDO,Edgewater,POINT (-87.65884028505947 41.98350422431678),Red Line,Bryn Mawr,0.9185320538832747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12790,820000.0,5.0,3.0,3262.0,41.986192,-87.673076,2019,CONDO,Edgewater,POINT (-87.65884028505947 41.98350422431678),Red Line,Bryn Mawr,0.9185320538832747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12791,520000.0,2.0,2.0,1515.0,41.986062,-87.673266,2019,CONDO,Edgewater,POINT (-87.65884028505947 41.98350422431678),Red Line,Bryn Mawr,0.9193447996243176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12792,650000.0,3.0,2.0,1742.0,41.986192,-87.673076,2019,CONDO,Edgewater,POINT (-87.65884028505947 41.98350422431678),Red Line,Bryn Mawr,0.9185320538832747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12793,435500.0,3.0,2.0,3741.0,41.98771,-87.69721,1922,SINGLE_FAMILY,West Ridge,POINT (-87.69411112481461 41.96620994853978),Brown Line,Rockwell,1.6434430804138425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
12795,149900.0,2.0,2.0,1100.0,41.994293,-87.688901,1929,CONDO,West Ridge,POINT (-87.6659090897442 42.00836181850491),Red Line,Morse,2.1547523079691526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
12800,575000.0,6.0,6.0,2000.0,41.985257,-87.694019,1911,MULTI_FAMILY,West Ridge,POINT (-87.69411112481461 41.96620994853978),Brown Line,Rockwell,1.319322622326116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12803,199900.0,2.0,1.0,1100.0,41.996612,-87.664508,1919,CONDO,Edgewater,POINT (-87.66106070085969 42.00107335866357),Red Line,Loyola,0.4853929083574144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12805,138000.0,1.0,1.0,800.0,41.996739,-87.701676,1927,CONDO,West Ridge,POINT (-87.70165573251133 41.96614689495171),Brown Line,Francisco,2.1124345069199224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
12807,129000.0,1.0,1.0,800.0,41.996638,-87.685233,1960,CONDO,West Ridge,POINT (-87.6659090897442 42.00836181850491),Red Line,Morse,1.804019858665512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
12808,1399900.0,5.0,4.0,4927.0,41.986479,-87.671817,1934,SINGLE_FAMILY,Edgewater,POINT (-87.6590758588342 41.99025949308111),Red Line,Thorndale,0.9169870535296667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12809,199999.0,2.0,2.0,1200.0,41.998684,-87.679558,1958,CONDO,West Ridge,POINT (-87.6659090897442 42.00836181850491),Red Line,Morse,1.370616629608831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
12811,144000.0,2.0,1.0,805.0,42.000566,-87.699378,1954,CONDO,West Ridge,POINT (-87.6728924507902 42.01906321923584),"Red, Yellow, Purple, Evanston Express",Howard,2.6401309301258187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
12813,250000.0,2.0,1.0,1100.0,41.995175,-87.666202,1930,CONDO,Edgewater,POINT (-87.65920227948938 41.99366426009524),Red Line,Granville,0.4646481183624339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12814,130000.0,2.0,1.0,1100.0,41.991528,-87.679446,1958,CONDO,West Ridge,POINT (-87.65920227948938 41.99366426009524),Red Line,Granville,1.1897463978668623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
12815,599000.0,3.0,2.0,1820.0,41.984816,-87.668682,2008,CONDO,Edgewater,POINT (-87.65884028505947 41.98350422431678),Red Line,Bryn Mawr,0.5973180519575565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12816,420000.0,3.0,3.0,1800.0,41.996146,-87.666789,1911,CONDO,Edgewater,POINT (-87.66106070085969 42.00107335866357),Red Line,Loyola,0.63499186989871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12817,120000.0,1.0,1.0,800.0,41.996096,-87.672345,1960,CONDO,Edgewater,POINT (-87.66106070085969 42.00107335866357),Red Line,Loyola,0.9244893285600522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12818,252000.0,3.0,2.0,1500.0,41.991951,-87.688827,2016,CONDO,West Ridge,POINT (-87.68850260590037 41.96625004727976),Brown Line,Western,1.7905174190670134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
12819,130000.0,2.0,1.0,1000.0,41.992345,-87.683767,1952,CONDO,West Ridge,POINT (-87.6659090897442 42.00836181850491),Red Line,Morse,2.0248992816453586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
12821,269900.0,3.0,2.0,1800.0,41.993478,-87.701066,1930,CONDO,West Ridge,POINT (-87.70165573251133 41.96614689495171),Brown Line,Francisco,1.9166875727394452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
12823,275000.0,2.0,2.0,1350.0,42.001329,-87.673961,1925,CONDO,Rogers Park,POINT (-87.6659090897442 42.00836181850491),Red Line,Morse,0.8999020230604471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12825,159900.0,2.0,1.0,1000.0,41.996626,-87.685968,1926,CONDO,West Ridge,POINT (-87.6659090897442 42.00836181850491),Red Line,Morse,1.84268884770643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
12828,1199500.0,5.0,4.0,3600.0,41.992814,-87.673699,2019,SINGLE_FAMILY,Edgewater,POINT (-87.65920227948938 41.99366426009524),Red Line,Granville,0.8050736970353642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12830,649900.0,6.0,4.0,4358.0,41.987074,-87.696622,1924,SINGLE_FAMILY,West Ridge,POINT (-87.69411112481461 41.96620994853978),Brown Line,Rockwell,1.5692724851781485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
12833,309900.0,4.0,3.0,2235.0,42.000234,-87.674703,1912,SINGLE_FAMILY,Rogers Park,POINT (-87.6659090897442 42.00836181850491),Red Line,Morse,1.0136823826890764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12834,229000.0,2.0,2.0,1025.0,41.982895,-87.692461,1960,CONDO,Lincoln Square,POINT (-87.69411112481461 41.96620994853978),Brown Line,Rockwell,1.23653234664152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12837,179000.0,2.0,1.0,900.0,41.988745,-87.664862,1925,CONDO,Edgewater,POINT (-87.6590758588342 41.99025949308111),Red Line,Thorndale,0.40245595685580443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12838,339000.0,3.0,2.0,930.0,41.9965,-87.693856,1918,SINGLE_FAMILY,West Ridge,POINT (-87.69411112481461 41.96620994853978),Brown Line,Rockwell,2.1036788611972694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
12840,899900.0,8.0,6.0,1.0,41.992967,-87.671484,1962,MULTI_FAMILY,Edgewater,POINT (-87.65920227948938 41.99366426009524),Red Line,Granville,0.6804690690405357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12841,142500.0,2.0,1.0,1442.0,41.994606,-87.686455,1945,CONDO,West Ridge,POINT (-87.6659090897442 42.00836181850491),Red Line,Morse,2.007210630791574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
12842,415000.0,4.0,2.0,1256.0,41.989817,-87.69538,1922,SINGLE_FAMILY,West Ridge,POINT (-87.69411112481461 41.96620994853978),Brown Line,Rockwell,1.6946325197386212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
12845,87000.0,2.0,1.0,1000.0,41.992051,-87.678089,1954,CONDO,West Ridge,POINT (-87.65920227948938 41.99366426009524),Red Line,Granville,1.0837731258445604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
12846,675000.0,4.0,3.0,2200.0,41.992351,-87.669472,1906,SINGLE_FAMILY,Edgewater,POINT (-87.65920227948938 41.99366426009524),Red Line,Granville,0.6193977092915723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12848,89900.0,3.0,1.0,1000.0,41.992546,-87.678256,1949,CONDO,West Ridge,POINT (-87.65920227948938 41.99366426009524),Red Line,Granville,1.0582001998739061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
12850,345000.0,3.0,2.0,1600.0,41.982866,-87.697198,2006,CONDO,Lincoln Square,POINT (-87.69411112481461 41.96620994853978),Brown Line,Rockwell,1.3085161713574052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12851,939900.0,5.0,4.0,3400.0,41.982194,-87.67423,2019,SINGLE_FAMILY,Andersonville,POINT (-87.65884028505947 41.98350422431678),Red Line,Bryn Mawr,0.882928375718402,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12852,136500.0,2.0,1.0,1000.0,41.999151,-87.699343,1929,CONDO,West Ridge,POINT (-87.70165573251133 41.96614689495171),Brown Line,Francisco,2.3969253293035857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
